INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-05-31T23:00:00-00:00,2025-06-01T00:00:00-00:00,2025-05-31,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,10
2025-06-01T04:00:00-00:00,2025-06-01T05:00:00-00:00,2025-05-31,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,10
2025-05-31T09:00:00-00:00,2025-05-31T10:00:00-00:00,2025-05-31,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,10
2025-05-31T22:00:00-00:00,2025-05-31T23:00:00-00:00,2025-05-31,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,10
2025-06-01T22:00:00-00:00,2025-06-01T23:00:00-00:00,2025-06-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.43093,11
2025-06-02T00:00:00-00:00,2025-06-02T01:00:00-00:00,2025-06-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.63988,11
2025-06-02T02:00:00-00:00,2025-06-02T03:00:00-00:00,2025-06-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.13887,11
2025-06-01T08:00:00-00:00,2025-06-01T09:00:00-00:00,2025-06-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.11712,11
2025-06-02T04:00:00-00:00,2025-06-02T05:00:00-00:00,2025-06-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.9461,11
2025-06-01T15:00:00-00:00,2025-06-01T16:00:00-00:00,2025-06-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.93533,11
2025-06-01T21:00:00-00:00,2025-06-01T22:00:00-00:00,2025-06-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.92091,11
2025-06-01T13:00:00-00:00,2025-06-01T14:00:00-00:00,2025-06-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.03606,11
2025-06-01T11:00:00-00:00,2025-06-01T12:00:00-00:00,2025-06-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.09586,11
2025-06-01T18:00:00-00:00,2025-06-01T19:00:00-00:00,2025-06-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.91583,11
2025-06-01T12:00:00-00:00,2025-06-01T13:00:00-00:00,2025-06-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,32.75353,11
2025-06-01T07:00:00-00:00,2025-06-01T08:00:00-00:00,2025-06-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.36128,11
2025-06-02T03:00:00-00:00,2025-06-02T04:00:00-00:00,2025-06-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,47.19321,11
2025-06-01T17:00:00-00:00,2025-06-01T18:00:00-00:00,2025-06-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.32709,11
2025-06-02T01:00:00-00:00,2025-06-02T02:00:00-00:00,2025-06-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.18527,11
2025-06-02T05:00:00-00:00,2025-06-02T06:00:00-00:00,2025-06-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.95835,11
2025-06-01T20:00:00-00:00,2025-06-01T21:00:00-00:00,2025-06-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.5498,11
2025-06-01T23:00:00-00:00,2025-06-02T00:00:00-00:00,2025-06-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.83424,11
2025-06-01T19:00:00-00:00,2025-06-01T20:00:00-00:00,2025-06-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.34269,11
2025-06-01T14:00:00-00:00,2025-06-01T15:00:00-00:00,2025-06-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,23.20487,11
2025-06-01T10:00:00-00:00,2025-06-01T11:00:00-00:00,2025-06-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.49801,11
2025-06-01T16:00:00-00:00,2025-06-01T17:00:00-00:00,2025-06-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.29262,11
2025-06-02T06:00:00-00:00,2025-06-02T07:00:00-00:00,2025-06-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.10167,11
2025-06-01T09:00:00-00:00,2025-06-01T10:00:00-00:00,2025-06-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,36.4176,11
2025-06-01T21:00:00-00:00,2025-06-01T22:00:00-00:00,2025-06-01,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.33343,12
2025-06-01T08:00:00-00:00,2025-06-01T09:00:00-00:00,2025-06-01,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-02T00:00:00-00:00,2025-06-02T01:00:00-00:00,2025-06-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.31812,12
2025-06-01T14:00:00-00:00,2025-06-01T15:00:00-00:00,2025-06-01,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.5487,12
2025-06-01T12:00:00-00:00,2025-06-01T13:00:00-00:00,2025-06-01,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-02T06:00:00-00:00,2025-06-02T07:00:00-00:00,2025-06-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-02T03:00:00-00:00,2025-06-02T04:00:00-00:00,2025-06-01,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T23:00:00-00:00,2025-06-02T00:00:00-00:00,2025-06-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.05038,12
2025-06-01T15:00:00-00:00,2025-06-01T16:00:00-00:00,2025-06-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.77126,12
2025-06-02T01:00:00-00:00,2025-06-02T02:00:00-00:00,2025-06-01,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T22:00:00-00:00,2025-06-01T23:00:00-00:00,2025-06-01,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.51136,12
2025-06-01T19:00:00-00:00,2025-06-01T20:00:00-00:00,2025-06-01,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.25763,12
2025-06-01T17:00:00-00:00,2025-06-01T18:00:00-00:00,2025-06-01,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.22367,12
2025-06-01T11:00:00-00:00,2025-06-01T12:00:00-00:00,2025-06-01,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T16:00:00-00:00,2025-06-01T17:00:00-00:00,2025-06-01,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.28584,12
2025-06-01T10:00:00-00:00,2025-06-01T11:00:00-00:00,2025-06-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T07:00:00-00:00,2025-06-01T08:00:00-00:00,2025-06-01,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-02T05:00:00-00:00,2025-06-02T06:00:00-00:00,2025-06-01,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T09:00:00-00:00,2025-06-01T10:00:00-00:00,2025-06-01,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-02T04:00:00-00:00,2025-06-02T05:00:00-00:00,2025-06-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T20:00:00-00:00,2025-06-01T21:00:00-00:00,2025-06-01,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.27356,12
2025-06-01T18:00:00-00:00,2025-06-01T19:00:00-00:00,2025-06-01,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.17506,12
2025-06-01T13:00:00-00:00,2025-06-01T14:00:00-00:00,2025-06-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-02T02:00:00-00:00,2025-06-02T03:00:00-00:00,2025-06-01,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,12
2025-06-01T10:00:00-00:00,2025-06-01T11:00:00-00:00,2025-06-01,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.53009,13
2025-06-01T13:00:00-00:00,2025-06-01T14:00:00-00:00,2025-06-01,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,32.78353,13
2025-06-01T23:00:00-00:00,2025-06-02T00:00:00-00:00,2025-06-01,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,36.39595,13
2025-06-01T15:00:00-00:00,2025-06-01T16:00:00-00:00,2025-06-01,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.11414,13
2025-06-02T00:00:00-00:00,2025-06-02T01:00:00-00:00,2025-06-01,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.2255,13
2025-06-02T04:00:00-00:00,2025-06-02T05:00:00-00:00,2025-06-01,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,46.72643,13
2025-06-02T06:00:00-00:00,2025-06-02T07:00:00-00:00,2025-06-01,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,43.70036,13
